"","date","country","activity","year","flu_activity_mean"
"16006","2013-07-21","Ukraine",278,"2013",422.211538461538
"16007","2013-07-21","United.States",956,"2013",2503.76923076923
"16008","2013-07-21","Uruguay",129,"2013",96.25
"16009","2013-07-28","Argentina",173,"2013",125.557692307692
"16010","2013-07-28","Australia",684,"2013",366.75
"16011","2013-07-28","Austria",433,"2013",965.942307692308
"16012","2013-07-28","Belgium",8,"2013",185.038461538462
"16013","2013-07-28","Bolivia",175,"2013",175.557692307692
"16014","2013-07-28","Brazil",195,"2013",166.846153846154
"16015","2013-07-28","Bulgaria",130,"2013",345.288461538462
"16016","2013-07-28","Canada",635,"2013",2004.44230769231
"16017","2013-07-28","Chile",40,"2013",22.6923076923077
"16018","2013-07-28","France",1,"2013",146.269230769231
"16019","2013-07-28","Germany",255,"2013",787.076923076923
"16020","2013-07-28","Hungary",26,"2013",81.2307692307692
"16021","2013-07-28","Japan",4,"2013",473.596153846154
"16022","2013-07-28","Mexico",848,"2013",1224.32692307692
"16023","2013-07-28","Netherlands",16,"2013",52.3269230769231
"16024","2013-07-28","New.Zealand",93,"2013",43.4615384615385
"16025","2013-07-28","Norway",21,"2013",89.5
"16026","2013-07-28","Paraguay",273,"2013",226.057692307692
"16027","2013-07-28","Peru",132,"2013",130.326923076923
"16028","2013-07-28","Poland",12,"2013",51.9615384615385
"16029","2013-07-28","Romania",502,"2013",651.903846153846
"16030","2013-07-28","Russia",243,"2013",637.192307692308
"16031","2013-07-28","South.Africa",3252,"2013",2705.21153846154
"16032","2013-07-28","Spain",7,"2013",53.25
"16033","2013-07-28","Sweden",1,"2013",10.6923076923077
"16034","2013-07-28","Switzerland",19,"2013",122.673076923077
"16035","2013-07-28","Ukraine",272,"2013",422.211538461538
"16036","2013-07-28","United.States",850,"2013",2503.76923076923
"16037","2013-07-28","Uruguay",137,"2013",96.25
"16038","2013-08-04","Argentina",164,"2013",125.557692307692
"16039","2013-08-04","Australia",764,"2013",366.75
"16040","2013-08-04","Austria",452,"2013",965.942307692308
"16041","2013-08-04","Belgium",9,"2013",185.038461538462
"16042","2013-08-04","Bolivia",169,"2013",175.557692307692
"16043","2013-08-04","Brazil",197,"2013",166.846153846154
"16044","2013-08-04","Bulgaria",133,"2013",345.288461538462
"16045","2013-08-04","Canada",707,"2013",2004.44230769231
"16046","2013-08-04","Chile",35,"2013",22.6923076923077
"16047","2013-08-04","France",2,"2013",146.269230769231
"16048","2013-08-04","Germany",264,"2013",787.076923076923
"16049","2013-08-04","Hungary",28,"2013",81.2307692307692
"16050","2013-08-04","Japan",3,"2013",473.596153846154
"16051","2013-08-04","Mexico",852,"2013",1224.32692307692
"16052","2013-08-04","Netherlands",15,"2013",52.3269230769231
"16053","2013-08-04","New.Zealand",91,"2013",43.4615384615385
"16054","2013-08-04","Norway",24,"2013",89.5
"16055","2013-08-04","Paraguay",260,"2013",226.057692307692
"16056","2013-08-04","Peru",144,"2013",130.326923076923
"16057","2013-08-04","Poland",12,"2013",51.9615384615385
"16058","2013-08-04","Romania",513,"2013",651.903846153846
"16059","2013-08-04","Russia",260,"2013",637.192307692308
"16060","2013-08-04","South.Africa",3433,"2013",2705.21153846154
"16061","2013-08-04","Spain",9,"2013",53.25
"16062","2013-08-04","Sweden",1,"2013",10.6923076923077
"16063","2013-08-04","Switzerland",27,"2013",122.673076923077
"16064","2013-08-04","Ukraine",286,"2013",422.211538461538
"16065","2013-08-04","United.States",869,"2013",2503.76923076923
"16066","2013-08-04","Uruguay",145,"2013",96.25
"16067","2013-08-11","Argentina",170,"2013",125.557692307692
"16068","2013-08-11","Australia",788,"2013",366.75
"16069","2013-08-11","Austria",453,"2013",965.942307692308
"16070","2013-08-11","Belgium",10,"2013",185.038461538462
"16071","2013-08-11","Bolivia",195,"2013",175.557692307692
"16072","2013-08-11","Brazil",202,"2013",166.846153846154
"16073","2013-08-11","Bulgaria",147,"2013",345.288461538462
"16074","2013-08-11","Canada",698,"2013",2004.44230769231
"16075","2013-08-11","Chile",41,"2013",22.6923076923077
"16076","2013-08-11","France",2,"2013",146.269230769231
"16077","2013-08-11","Germany",301,"2013",787.076923076923
"16078","2013-08-11","Hungary",29,"2013",81.2307692307692
"16079","2013-08-11","Japan",3,"2013",473.596153846154
"16080","2013-08-11","Mexico",835,"2013",1224.32692307692
"16081","2013-08-11","Netherlands",17,"2013",52.3269230769231
"16082","2013-08-11","New.Zealand",94,"2013",43.4615384615385
"16083","2013-08-11","Norway",30,"2013",89.5
"16084","2013-08-11","Paraguay",244,"2013",226.057692307692
"16085","2013-08-11","Peru",147,"2013",130.326923076923
"16086","2013-08-11","Poland",12,"2013",51.9615384615385
"16087","2013-08-11","Romania",538,"2013",651.903846153846
"16088","2013-08-11","Russia",297,"2013",637.192307692308
"16089","2013-08-11","South.Africa",3783,"2013",2705.21153846154
"16090","2013-08-11","Spain",12,"2013",53.25
"16091","2013-08-11","Sweden",1,"2013",10.6923076923077
"16092","2013-08-11","Switzerland",21,"2013",122.673076923077
"16093","2013-08-11","Ukraine",303,"2013",422.211538461538
"16094","2013-08-11","United.States",907,"2013",2503.76923076923
"16095","2013-08-11","Uruguay",148,"2013",96.25
"16096","2013-08-18","Argentina",180,"2013",125.557692307692
"16097","2013-08-18","Australia",914,"2013",366.75
"16098","2013-08-18","Austria",517,"2013",965.942307692308
"16099","2013-08-18","Belgium",12,"2013",185.038461538462
"16100","2013-08-18","Bolivia",227,"2013",175.557692307692
"16101","2013-08-18","Brazil",207,"2013",166.846153846154
"16102","2013-08-18","Bulgaria",160,"2013",345.288461538462
"16103","2013-08-18","Canada",627,"2013",2004.44230769231
"16104","2013-08-18","Chile",37,"2013",22.6923076923077
"16105","2013-08-18","France",2,"2013",146.269230769231
"16106","2013-08-18","Germany",324,"2013",787.076923076923
"16107","2013-08-18","Hungary",34,"2013",81.2307692307692
"16108","2013-08-18","Japan",3,"2013",473.596153846154
"16109","2013-08-18","Mexico",837,"2013",1224.32692307692
"16110","2013-08-18","Netherlands",19,"2013",52.3269230769231
"16111","2013-08-18","New.Zealand",86,"2013",43.4615384615385
"16112","2013-08-18","Norway",47,"2013",89.5
"16113","2013-08-18","Paraguay",257,"2013",226.057692307692
"16114","2013-08-18","Peru",152,"2013",130.326923076923
"16115","2013-08-18","Poland",12,"2013",51.9615384615385
"16116","2013-08-18","Romania",545,"2013",651.903846153846
"16117","2013-08-18","Russia",305,"2013",637.192307692308
"16118","2013-08-18","South.Africa",3586,"2013",2705.21153846154
"16119","2013-08-18","Spain",11,"2013",53.25
"16120","2013-08-18","Sweden",2,"2013",10.6923076923077
"16121","2013-08-18","Switzerland",25,"2013",122.673076923077
"16122","2013-08-18","Ukraine",324,"2013",422.211538461538
"16123","2013-08-18","United.States",952,"2013",2503.76923076923
"16124","2013-08-18","Uruguay",146,"2013",96.25
"16125","2013-08-25","Argentina",186,"2013",125.557692307692
"16126","2013-08-25","Australia",932,"2013",366.75
"16127","2013-08-25","Austria",538,"2013",965.942307692308
"16128","2013-08-25","Belgium",15,"2013",185.038461538462
"16129","2013-08-25","Bolivia",206,"2013",175.557692307692
"16130","2013-08-25","Brazil",204,"2013",166.846153846154
"16131","2013-08-25","Bulgaria",167,"2013",345.288461538462
"16132","2013-08-25","Canada",660,"2013",2004.44230769231
"16133","2013-08-25","Chile",28,"2013",22.6923076923077
"16134","2013-08-25","France",3,"2013",146.269230769231
"16135","2013-08-25","Germany",387,"2013",787.076923076923
"16136","2013-08-25","Hungary",29,"2013",81.2307692307692
"16137","2013-08-25","Japan",3,"2013",473.596153846154
"16138","2013-08-25","Mexico",898,"2013",1224.32692307692
"16139","2013-08-25","Netherlands",22,"2013",52.3269230769231
"16140","2013-08-25","New.Zealand",103,"2013",43.4615384615385
"16141","2013-08-25","Norway",77,"2013",89.5
"16142","2013-08-25","Paraguay",261,"2013",226.057692307692
"16143","2013-08-25","Peru",143,"2013",130.326923076923
"16144","2013-08-25","Poland",11,"2013",51.9615384615385
"16145","2013-08-25","Romania",540,"2013",651.903846153846
"16146","2013-08-25","Russia",347,"2013",637.192307692308
"16147","2013-08-25","South.Africa",3231,"2013",2705.21153846154
"16148","2013-08-25","Spain",11,"2013",53.25
"16149","2013-08-25","Sweden",2,"2013",10.6923076923077
"16150","2013-08-25","Switzerland",27,"2013",122.673076923077
"16151","2013-08-25","Ukraine",381,"2013",422.211538461538
"16152","2013-08-25","United.States",977,"2013",2503.76923076923
"16153","2013-08-25","Uruguay",141,"2013",96.25
"16154","2013-09-01","Argentina",178,"2013",125.557692307692
"16155","2013-09-01","Australia",719,"2013",366.75
"16156","2013-09-01","Austria",596,"2013",965.942307692308
"16157","2013-09-01","Belgium",14,"2013",185.038461538462
"16158","2013-09-01","Bolivia",188,"2013",175.557692307692
"16159","2013-09-01","Brazil",193,"2013",166.846153846154
"16160","2013-09-01","Bulgaria",161,"2013",345.288461538462
"16161","2013-09-01","Canada",780,"2013",2004.44230769231
"16162","2013-09-01","Chile",21,"2013",22.6923076923077
"16163","2013-09-01","France",3,"2013",146.269230769231
"16164","2013-09-01","Germany",441,"2013",787.076923076923
"16165","2013-09-01","Hungary",33,"2013",81.2307692307692
"16166","2013-09-01","Japan",4,"2013",473.596153846154
"16167","2013-09-01","Mexico",1040,"2013",1224.32692307692
"16168","2013-09-01","Netherlands",25,"2013",52.3269230769231
"16169","2013-09-01","New.Zealand",123,"2013",43.4615384615385
"16170","2013-09-01","Norway",87,"2013",89.5
"16171","2013-09-01","Paraguay",241,"2013",226.057692307692
"16172","2013-09-01","Peru",160,"2013",130.326923076923
"16173","2013-09-01","Poland",11,"2013",51.9615384615385
"16174","2013-09-01","Romania",532,"2013",651.903846153846
"16175","2013-09-01","Russia",426,"2013",637.192307692308
"16176","2013-09-01","South.Africa",3265,"2013",2705.21153846154
"16177","2013-09-01","Spain",9,"2013",53.25
"16178","2013-09-01","Sweden",3,"2013",10.6923076923077
"16179","2013-09-01","Switzerland",33,"2013",122.673076923077
"16180","2013-09-01","Ukraine",484,"2013",422.211538461538
"16181","2013-09-01","United.States",1085,"2013",2503.76923076923
"16182","2013-09-01","Uruguay",143,"2013",96.25
"16183","2013-09-08","Argentina",147,"2013",125.557692307692
"16184","2013-09-08","Australia",661,"2013",366.75
"16185","2013-09-08","Austria",654,"2013",965.942307692308
"16186","2013-09-08","Belgium",27,"2013",185.038461538462
"16187","2013-09-08","Bolivia",218,"2013",175.557692307692
"16188","2013-09-08","Brazil",182,"2013",166.846153846154
"16189","2013-09-08","Bulgaria",158,"2013",345.288461538462
"16190","2013-09-08","Canada",1016,"2013",2004.44230769231
"16191","2013-09-08","Chile",17,"2013",22.6923076923077
"16192","2013-09-08","France",6,"2013",146.269230769231
"16193","2013-09-08","Germany",515,"2013",787.076923076923
"16194","2013-09-08","Hungary",41,"2013",81.2307692307692
"16195","2013-09-08","Japan",5,"2013",473.596153846154
"16196","2013-09-08","Mexico",1119,"2013",1224.32692307692
"16197","2013-09-08","Netherlands",28,"2013",52.3269230769231
"16198","2013-09-08","New.Zealand",110,"2013",43.4615384615385
"16199","2013-09-08","Norway",96,"2013",89.5
"16200","2013-09-08","Paraguay",249,"2013",226.057692307692
"16201","2013-09-08","Peru",148,"2013",130.326923076923
"16202","2013-09-08","Poland",12,"2013",51.9615384615385
"16203","2013-09-08","Romania",539,"2013",651.903846153846
"16204","2013-09-08","Russia",591,"2013",637.192307692308
"16205","2013-09-08","South.Africa",3390,"2013",2705.21153846154
"16206","2013-09-08","Spain",10,"2013",53.25
"16207","2013-09-08","Sweden",2,"2013",10.6923076923077
"16208","2013-09-08","Switzerland",35,"2013",122.673076923077
"16209","2013-09-08","Ukraine",579,"2013",422.211538461538
"16210","2013-09-08","United.States",1154,"2013",2503.76923076923
"16211","2013-09-08","Uruguay",113,"2013",96.25
"16212","2013-09-15","Argentina",125,"2013",125.557692307692
"16213","2013-09-15","Australia",542,"2013",366.75
"16214","2013-09-15","Austria",805,"2013",965.942307692308
"16215","2013-09-15","Belgium",60,"2013",185.038461538462
"16216","2013-09-15","Bolivia",203,"2013",175.557692307692
"16217","2013-09-15","Brazil",169,"2013",166.846153846154
"16218","2013-09-15","Bulgaria",160,"2013",345.288461538462
"16219","2013-09-15","Canada",1328,"2013",2004.44230769231
"16220","2013-09-15","Chile",15,"2013",22.6923076923077
"16221","2013-09-15","France",19,"2013",146.269230769231
"16222","2013-09-15","Germany",669,"2013",787.076923076923
"16223","2013-09-15","Hungary",54,"2013",81.2307692307692
"16224","2013-09-15","Japan",6,"2013",473.596153846154
"16225","2013-09-15","Mexico",1157,"2013",1224.32692307692
"16226","2013-09-15","Netherlands",36,"2013",52.3269230769231
"16227","2013-09-15","New.Zealand",91,"2013",43.4615384615385
"16228","2013-09-15","Norway",93,"2013",89.5
"16229","2013-09-15","Paraguay",227,"2013",226.057692307692
"16230","2013-09-15","Peru",149,"2013",130.326923076923
"16231","2013-09-15","Poland",22,"2013",51.9615384615385
"16232","2013-09-15","Romania",557,"2013",651.903846153846
"16233","2013-09-15","Russia",764,"2013",637.192307692308
"16234","2013-09-15","South.Africa",3454,"2013",2705.21153846154
"16235","2013-09-15","Spain",18,"2013",53.25
"16236","2013-09-15","Sweden",2,"2013",10.6923076923077
"16237","2013-09-15","Switzerland",46,"2013",122.673076923077
"16238","2013-09-15","Ukraine",607,"2013",422.211538461538
"16239","2013-09-15","United.States",1259,"2013",2503.76923076923
"16240","2013-09-15","Uruguay",102,"2013",96.25
"16241","2013-09-22","Argentina",130,"2013",125.557692307692
"16242","2013-09-22","Australia",438,"2013",366.75
"16243","2013-09-22","Austria",1000,"2013",965.942307692308
"16244","2013-09-22","Belgium",80,"2013",185.038461538462
"16245","2013-09-22","Bolivia",219,"2013",175.557692307692
"16246","2013-09-22","Brazil",156,"2013",166.846153846154
"16247","2013-09-22","Bulgaria",214,"2013",345.288461538462
"16248","2013-09-22","Canada",1598,"2013",2004.44230769231
"16249","2013-09-22","Chile",18,"2013",22.6923076923077
"16250","2013-09-22","France",32,"2013",146.269230769231
"16251","2013-09-22","Germany",799,"2013",787.076923076923
"16252","2013-09-22","Hungary",59,"2013",81.2307692307692
"16253","2013-09-22","Japan",8,"2013",473.596153846154
"16254","2013-09-22","Mexico",1186,"2013",1224.32692307692
"16255","2013-09-22","Netherlands",39,"2013",52.3269230769231
"16256","2013-09-22","New.Zealand",91,"2013",43.4615384615385
"16257","2013-09-22","Norway",88,"2013",89.5
"16258","2013-09-22","Paraguay",240,"2013",226.057692307692
"16259","2013-09-22","Peru",143,"2013",130.326923076923
"16260","2013-09-22","Poland",41,"2013",51.9615384615385
"16261","2013-09-22","Romania",590,"2013",651.903846153846
"16262","2013-09-22","Russia",758,"2013",637.192307692308
"16263","2013-09-22","South.Africa",3095,"2013",2705.21153846154
"16264","2013-09-22","Spain",29,"2013",53.25
"16265","2013-09-22","Sweden",3,"2013",10.6923076923077
"16266","2013-09-22","Switzerland",40,"2013",122.673076923077
"16267","2013-09-22","Ukraine",596,"2013",422.211538461538
"16268","2013-09-22","United.States",1350,"2013",2503.76923076923
"16269","2013-09-22","Uruguay",101,"2013",96.25
"16270","2013-09-29","Argentina",136,"2013",125.557692307692
"16271","2013-09-29","Australia",371,"2013",366.75
"16272","2013-09-29","Austria",1060,"2013",965.942307692308
"16273","2013-09-29","Belgium",80,"2013",185.038461538462
"16274","2013-09-29","Bolivia",195,"2013",175.557692307692
"16275","2013-09-29","Brazil",147,"2013",166.846153846154
"16276","2013-09-29","Bulgaria",262,"2013",345.288461538462
"16277","2013-09-29","Canada",1546,"2013",2004.44230769231
"16278","2013-09-29","Chile",15,"2013",22.6923076923077
"16279","2013-09-29","France",27,"2013",146.269230769231
"16280","2013-09-29","Germany",862,"2013",787.076923076923
"16281","2013-09-29","Hungary",65,"2013",81.2307692307692
"16282","2013-09-29","Japan",10,"2013",473.596153846154
"16283","2013-09-29","Mexico",1234,"2013",1224.32692307692
"16284","2013-09-29","Netherlands",39,"2013",52.3269230769231
"16285","2013-09-29","New.Zealand",73,"2013",43.4615384615385
"16286","2013-09-29","Norway",58,"2013",89.5
"16287","2013-09-29","Paraguay",263,"2013",226.057692307692
"16288","2013-09-29","Peru",137,"2013",130.326923076923
"16289","2013-09-29","Poland",45,"2013",51.9615384615385
"16290","2013-09-29","Romania",630,"2013",651.903846153846
"16291","2013-09-29","Russia",712,"2013",637.192307692308
"16292","2013-09-29","South.Africa",2964,"2013",2705.21153846154
"16293","2013-09-29","Spain",25,"2013",53.25
"16294","2013-09-29","Sweden",3,"2013",10.6923076923077
"16295","2013-09-29","Switzerland",44,"2013",122.673076923077
"16296","2013-09-29","Ukraine",567,"2013",422.211538461538
"16297","2013-09-29","United.States",1363,"2013",2503.76923076923
"16298","2013-09-29","Uruguay",95,"2013",96.25
"16299","2013-10-06","Argentina",128,"2013",125.557692307692
"16300","2013-10-06","Australia",317,"2013",366.75
"16301","2013-10-06","Austria",1090,"2013",965.942307692308
"16302","2013-10-06","Belgium",60,"2013",185.038461538462
"16303","2013-10-06","Bolivia",183,"2013",175.557692307692
"16304","2013-10-06","Brazil",152,"2013",166.846153846154
