"","date","country","activity","year","dengue_tidy_mean"
"462","2003-11-16","Bolivia",0.031,"2003",0.0758653846153846
"463","2003-11-16","Brazil",0.046,"2003",0.0835384615384615
"464","2003-11-16","India",0.327,"2003",0.170307692307692
"465","2003-11-16","Indonesia",0.047,"2003",0.0605192307692308
"466","2003-11-16","Mexico",0.088,"2003",0.0848846153846154
"467","2003-11-16","Philippines",0.091,"2003",0.0685
"468","2003-11-16","Singapore",0.126,"2003",0.131807692307692
"469","2003-11-16","Thailand",0,"2003",0
"470","2003-11-16","Venezuela",0.238,"2003",0.172442307692308
"471","2003-11-23","Argentina",0.027,"2003",0.0268653846153846
"472","2003-11-23","Bolivia",0.03,"2003",0.0758653846153846
"473","2003-11-23","Brazil",0.068,"2003",0.0835384615384615
"474","2003-11-23","India",0.245,"2003",0.170307692307692
"475","2003-11-23","Indonesia",0.055,"2003",0.0605192307692308
"476","2003-11-23","Mexico",0.127,"2003",0.0848846153846154
"477","2003-11-23","Philippines",0.088,"2003",0.0685
"478","2003-11-23","Singapore",0.116,"2003",0.131807692307692
"479","2003-11-23","Thailand",0,"2003",0
"480","2003-11-23","Venezuela",0.231,"2003",0.172442307692308
"481","2003-11-30","Argentina",0.027,"2003",0.0268653846153846
"482","2003-11-30","Bolivia",0.024,"2003",0.0758653846153846
"483","2003-11-30","Brazil",0.063,"2003",0.0835384615384615
"484","2003-11-30","India",0.178,"2003",0.170307692307692
"485","2003-11-30","Indonesia",0.068,"2003",0.0605192307692308
"486","2003-11-30","Mexico",0.079,"2003",0.0848846153846154
"487","2003-11-30","Philippines",0.089,"2003",0.0685
"488","2003-11-30","Singapore",0.129,"2003",0.131807692307692
"489","2003-11-30","Thailand",0,"2003",0
"490","2003-11-30","Venezuela",0.252,"2003",0.172442307692308
"491","2003-12-07","Argentina",0.024,"2003",0.0268653846153846
"492","2003-12-07","Bolivia",0.016,"2003",0.0758653846153846
"493","2003-12-07","Brazil",0.06,"2003",0.0835384615384615
"494","2003-12-07","India",0.133,"2003",0.170307692307692
"495","2003-12-07","Indonesia",0.058,"2003",0.0605192307692308
"496","2003-12-07","Mexico",0.083,"2003",0.0848846153846154
"497","2003-12-07","Philippines",0.091,"2003",0.0685
"498","2003-12-07","Singapore",0.112,"2003",0.131807692307692
"499","2003-12-07","Thailand",0,"2003",0
"500","2003-12-07","Venezuela",0.286,"2003",0.172442307692308
"501","2003-12-14","Argentina",0.022,"2003",0.0268653846153846
"502","2003-12-14","Bolivia",0.012,"2003",0.0758653846153846
"503","2003-12-14","Brazil",0.055,"2003",0.0835384615384615
"504","2003-12-14","India",0.094,"2003",0.170307692307692
"505","2003-12-14","Indonesia",0.045,"2003",0.0605192307692308
"506","2003-12-14","Mexico",0.066,"2003",0.0848846153846154
"507","2003-12-14","Philippines",0.095,"2003",0.0685
"508","2003-12-14","Singapore",0.109,"2003",0.131807692307692
"509","2003-12-14","Thailand",0,"2003",0
"510","2003-12-14","Venezuela",0.36,"2003",0.172442307692308
"511","2003-12-21","Argentina",0.019,"2003",0.0268653846153846
"512","2003-12-21","Bolivia",0.011,"2003",0.0758653846153846
"513","2003-12-21","Brazil",0.053,"2003",0.0835384615384615
"514","2003-12-21","India",0.1,"2003",0.170307692307692
"515","2003-12-21","Indonesia",0.055,"2003",0.0605192307692308
"516","2003-12-21","Mexico",0.055,"2003",0.0848846153846154
"517","2003-12-21","Philippines",0.098,"2003",0.0685
"518","2003-12-21","Singapore",0.104,"2003",0.131807692307692
"519","2003-12-21","Thailand",0,"2003",0
"520","2003-12-21","Venezuela",0.324,"2003",0.172442307692308
"521","2003-12-28","Argentina",0.019,"2003",0.0268653846153846
"522","2003-12-28","Bolivia",0.01,"2003",0.0758653846153846
"523","2003-12-28","Brazil",0.049,"2003",0.0835384615384615
"524","2003-12-28","India",0.087,"2003",0.170307692307692
"525","2003-12-28","Indonesia",0.039,"2003",0.0605192307692308
"526","2003-12-28","Mexico",0.042,"2003",0.0848846153846154
"527","2003-12-28","Philippines",0.109,"2003",0.0685
"528","2003-12-28","Singapore",0.117,"2003",0.131807692307692
"529","2003-12-28","Thailand",0,"2003",0
"530","2003-12-28","Venezuela",0.321,"2003",0.172442307692308
"531","2004-01-04","Argentina",0.019,"2004",0.0294807692307692
"532","2004-01-04","Bolivia",0.01,"2004",0.0281730769230769
"533","2004-01-04","Brazil",0.085,"2004",0.0457692307692308
"534","2004-01-04","India",0.07,"2004",0.0719615384615385
"535","2004-01-04","Indonesia",0.065,"2004",0.160692307692308
"536","2004-01-04","Mexico",0.041,"2004",0.0736923076923077
"537","2004-01-04","Philippines",0.105,"2004",0.0878846153846154
"538","2004-01-04","Singapore",0.115,"2004",0.160884615384615
"539","2004-01-04","Thailand",0,"2004",0
"540","2004-01-04","Venezuela",0.285,"2004",0.192211538461538
"541","2004-01-11","Argentina",0.017,"2004",0.0294807692307692
"542","2004-01-11","Bolivia",0.018,"2004",0.0281730769230769
"543","2004-01-11","Brazil",0.095,"2004",0.0457692307692308
"544","2004-01-11","India",0.072,"2004",0.0719615384615385
"545","2004-01-11","Indonesia",0.09,"2004",0.160692307692308
"546","2004-01-11","Mexico",0.036,"2004",0.0736923076923077
"547","2004-01-11","Philippines",0.096,"2004",0.0878846153846154
"548","2004-01-11","Singapore",0.109,"2004",0.160884615384615
"549","2004-01-11","Thailand",0,"2004",0
"550","2004-01-11","Venezuela",0.256,"2004",0.192211538461538
"551","2004-01-18","Argentina",0.017,"2004",0.0294807692307692
"552","2004-01-18","Bolivia",0.07,"2004",0.0281730769230769
"553","2004-01-18","Brazil",0.072,"2004",0.0457692307692308
"554","2004-01-18","India",0.062,"2004",0.0719615384615385
"555","2004-01-18","Indonesia",0.039,"2004",0.160692307692308
"556","2004-01-18","Mexico",0.034,"2004",0.0736923076923077
"557","2004-01-18","Philippines",0.097,"2004",0.0878846153846154
"558","2004-01-18","Singapore",0.106,"2004",0.160884615384615
"559","2004-01-18","Thailand",0,"2004",0
"560","2004-01-18","Venezuela",0.251,"2004",0.192211538461538
"561","2004-01-25","Argentina",0.019,"2004",0.0294807692307692
"562","2004-01-25","Bolivia",0.091,"2004",0.0281730769230769
"563","2004-01-25","Brazil",0.057,"2004",0.0457692307692308
"564","2004-01-25","India",0.059,"2004",0.0719615384615385
"565","2004-01-25","Indonesia",0.065,"2004",0.160692307692308
"566","2004-01-25","Mexico",0.033,"2004",0.0736923076923077
"567","2004-01-25","Philippines",0.093,"2004",0.0878846153846154
"568","2004-01-25","Singapore",0.108,"2004",0.160884615384615
"569","2004-01-25","Thailand",0,"2004",0
"570","2004-01-25","Venezuela",0.284,"2004",0.192211538461538
"571","2004-02-01","Argentina",0.031,"2004",0.0294807692307692
"572","2004-02-01","Bolivia",0.068,"2004",0.0281730769230769
"573","2004-02-01","Brazil",0.069,"2004",0.0457692307692308
"574","2004-02-01","India",0.043,"2004",0.0719615384615385
"575","2004-02-01","Indonesia",0.058,"2004",0.160692307692308
"576","2004-02-01","Mexico",0.037,"2004",0.0736923076923077
"577","2004-02-01","Philippines",0.088,"2004",0.0878846153846154
"578","2004-02-01","Singapore",0.109,"2004",0.160884615384615
"579","2004-02-01","Thailand",0,"2004",0
"580","2004-02-01","Venezuela",0.283,"2004",0.192211538461538
"581","2004-02-08","Argentina",0.039,"2004",0.0294807692307692
"582","2004-02-08","Bolivia",0.046,"2004",0.0281730769230769
"583","2004-02-08","Brazil",0.067,"2004",0.0457692307692308
"584","2004-02-08","India",0.033,"2004",0.0719615384615385
"585","2004-02-08","Indonesia",0.122,"2004",0.160692307692308
"586","2004-02-08","Mexico",0.032,"2004",0.0736923076923077
"587","2004-02-08","Philippines",0.08,"2004",0.0878846153846154
"588","2004-02-08","Singapore",0.145,"2004",0.160884615384615
"589","2004-02-08","Thailand",0,"2004",0
"590","2004-02-08","Venezuela",0.227,"2004",0.192211538461538
"591","2004-02-15","Argentina",0.046,"2004",0.0294807692307692
"592","2004-02-15","Bolivia",0.034,"2004",0.0281730769230769
"593","2004-02-15","Brazil",0.077,"2004",0.0457692307692308
"594","2004-02-15","India",0.058,"2004",0.0719615384615385
"595","2004-02-15","Indonesia",0.295,"2004",0.160692307692308
"596","2004-02-15","Mexico",0.031,"2004",0.0736923076923077
"597","2004-02-15","Philippines",0.074,"2004",0.0878846153846154
"598","2004-02-15","Singapore",0.194,"2004",0.160884615384615
"599","2004-02-15","Thailand",0,"2004",0
"600","2004-02-15","Venezuela",0.199,"2004",0.192211538461538
"601","2004-02-22","Argentina",0.041,"2004",0.0294807692307692
"602","2004-02-22","Bolivia",0.034,"2004",0.0281730769230769
"603","2004-02-22","Brazil",0.088,"2004",0.0457692307692308
"604","2004-02-22","India",0.039,"2004",0.0719615384615385
"605","2004-02-22","Indonesia",0.69,"2004",0.160692307692308
"606","2004-02-22","Mexico",0.033,"2004",0.0736923076923077
"607","2004-02-22","Philippines",0.071,"2004",0.0878846153846154
"608","2004-02-22","Singapore",0.178,"2004",0.160884615384615
"609","2004-02-22","Thailand",0,"2004",0
"610","2004-02-22","Venezuela",0.195,"2004",0.192211538461538
"611","2004-02-29","Argentina",0.039,"2004",0.0294807692307692
"612","2004-02-29","Bolivia",0.03,"2004",0.0281730769230769
"613","2004-02-29","Brazil",0.085,"2004",0.0457692307692308
"614","2004-02-29","India",0.031,"2004",0.0719615384615385
"615","2004-02-29","Indonesia",1,"2004",0.160692307692308
"616","2004-02-29","Mexico",0.04,"2004",0.0736923076923077
"617","2004-02-29","Philippines",0.073,"2004",0.0878846153846154
"618","2004-02-29","Singapore",0.172,"2004",0.160884615384615
"619","2004-02-29","Thailand",0,"2004",0
"620","2004-02-29","Venezuela",0.207,"2004",0.192211538461538
"621","2004-03-07","Argentina",0.039,"2004",0.0294807692307692
"622","2004-03-07","Bolivia",0.028,"2004",0.0281730769230769
"623","2004-03-07","Brazil",0.096,"2004",0.0457692307692308
"624","2004-03-07","India",0.023,"2004",0.0719615384615385
"625","2004-03-07","Indonesia",0.8,"2004",0.160692307692308
"626","2004-03-07","Mexico",0.036,"2004",0.0736923076923077
"627","2004-03-07","Philippines",0.07,"2004",0.0878846153846154
"628","2004-03-07","Singapore",0.161,"2004",0.160884615384615
"629","2004-03-07","Thailand",0,"2004",0
"630","2004-03-07","Venezuela",0.188,"2004",0.192211538461538
"631","2004-03-14","Argentina",0.053,"2004",0.0294807692307692
"632","2004-03-14","Bolivia",0.023,"2004",0.0281730769230769
"633","2004-03-14","Brazil",0.071,"2004",0.0457692307692308
"634","2004-03-14","India",0.039,"2004",0.0719615384615385
"635","2004-03-14","Indonesia",0.521,"2004",0.160692307692308
"636","2004-03-14","Mexico",0.04,"2004",0.0736923076923077
"637","2004-03-14","Philippines",0.065,"2004",0.0878846153846154
"638","2004-03-14","Singapore",0.164,"2004",0.160884615384615
"639","2004-03-14","Thailand",0,"2004",0
"640","2004-03-14","Venezuela",0.183,"2004",0.192211538461538
"641","2004-03-21","Argentina",0.065,"2004",0.0294807692307692
"642","2004-03-21","Bolivia",0.037,"2004",0.0281730769230769
"643","2004-03-21","Brazil",0.085,"2004",0.0457692307692308
"644","2004-03-21","India",0.023,"2004",0.0719615384615385
"645","2004-03-21","Indonesia",0.424,"2004",0.160692307692308
"646","2004-03-21","Mexico",0.047,"2004",0.0736923076923077
"647","2004-03-21","Philippines",0.06,"2004",0.0878846153846154
"648","2004-03-21","Singapore",0.135,"2004",0.160884615384615
"649","2004-03-21","Thailand",0,"2004",0
"650","2004-03-21","Venezuela",0.184,"2004",0.192211538461538
"651","2004-03-28","Argentina",0.063,"2004",0.0294807692307692
"652","2004-03-28","Bolivia",0.056,"2004",0.0281730769230769
"653","2004-03-28","Brazil",0.096,"2004",0.0457692307692308
"654","2004-03-28","India",0.026,"2004",0.0719615384615385
"655","2004-03-28","Indonesia",0.205,"2004",0.160692307692308
"656","2004-03-28","Mexico",0.052,"2004",0.0736923076923077
"657","2004-03-28","Philippines",0.06,"2004",0.0878846153846154
"658","2004-03-28","Singapore",0.17,"2004",0.160884615384615
"659","2004-03-28","Thailand",0,"2004",0
"660","2004-03-28","Venezuela",0.168,"2004",0.192211538461538
"661","2004-04-04","Argentina",0.046,"2004",0.0294807692307692
"662","2004-04-04","Bolivia",0.042,"2004",0.0281730769230769
"663","2004-04-04","Brazil",0.071,"2004",0.0457692307692308
"664","2004-04-04","India",0.037,"2004",0.0719615384615385
"665","2004-04-04","Indonesia",0.262,"2004",0.160692307692308
"666","2004-04-04","Mexico",0.051,"2004",0.0736923076923077
"667","2004-04-04","Philippines",0.057,"2004",0.0878846153846154
"668","2004-04-04","Singapore",0.149,"2004",0.160884615384615
"669","2004-04-04","Thailand",0,"2004",0
"670","2004-04-04","Venezuela",0.176,"2004",0.192211538461538
"671","2004-04-11","Argentina",0.041,"2004",0.0294807692307692
"672","2004-04-11","Bolivia",0.035,"2004",0.0281730769230769
"673","2004-04-11","Brazil",0.054,"2004",0.0457692307692308
"674","2004-04-11","India",0.027,"2004",0.0719615384615385
"675","2004-04-11","Indonesia",0.212,"2004",0.160692307692308
"676","2004-04-11","Mexico",0.051,"2004",0.0736923076923077
"677","2004-04-11","Philippines",0.058,"2004",0.0878846153846154
"678","2004-04-11","Singapore",0.127,"2004",0.160884615384615
"679","2004-04-11","Thailand",0,"2004",0
"680","2004-04-11","Venezuela",0.162,"2004",0.192211538461538
"681","2004-04-18","Argentina",0.036,"2004",0.0294807692307692
"682","2004-04-18","Bolivia",0.04,"2004",0.0281730769230769
"683","2004-04-18","Brazil",0.067,"2004",0.0457692307692308
"684","2004-04-18","India",0.031,"2004",0.0719615384615385
"685","2004-04-18","Indonesia",0.186,"2004",0.160692307692308
"686","2004-04-18","Mexico",0.049,"2004",0.0736923076923077
"687","2004-04-18","Philippines",0.057,"2004",0.0878846153846154
"688","2004-04-18","Singapore",0.118,"2004",0.160884615384615
"689","2004-04-18","Thailand",0,"2004",0
"690","2004-04-18","Venezuela",0.162,"2004",0.192211538461538
"691","2004-04-25","Argentina",0.041,"2004",0.0294807692307692
"692","2004-04-25","Bolivia",0.045,"2004",0.0281730769230769
"693","2004-04-25","Brazil",0.027,"2004",0.0457692307692308
"694","2004-04-25","India",0.019,"2004",0.0719615384615385
"695","2004-04-25","Indonesia",0.151,"2004",0.160692307692308
"696","2004-04-25","Mexico",0.044,"2004",0.0736923076923077
"697","2004-04-25","Philippines",0.056,"2004",0.0878846153846154
"698","2004-04-25","Singapore",0.127,"2004",0.160884615384615
"699","2004-04-25","Thailand",0,"2004",0
"700","2004-04-25","Venezuela",0.187,"2004",0.192211538461538
"701","2004-05-02","Argentina",0.041,"2004",0.0294807692307692
"702","2004-05-02","Bolivia",0.051,"2004",0.0281730769230769
"703","2004-05-02","Brazil",0.039,"2004",0.0457692307692308
"704","2004-05-02","India",0.016,"2004",0.0719615384615385
"705","2004-05-02","Indonesia",0.142,"2004",0.160692307692308
"706","2004-05-02","Mexico",0.038,"2004",0.0736923076923077
"707","2004-05-02","Philippines",0.054,"2004",0.0878846153846154
"708","2004-05-02","Singapore",0.15,"2004",0.160884615384615
"709","2004-05-02","Thailand",0,"2004",0
"710","2004-05-02","Venezuela",0.206,"2004",0.192211538461538
"711","2004-05-09","Argentina",0.041,"2004",0.0294807692307692
"712","2004-05-09","Bolivia",0.049,"2004",0.0281730769230769
"713","2004-05-09","Brazil",0.043,"2004",0.0457692307692308
"714","2004-05-09","India",0.021,"2004",0.0719615384615385
"715","2004-05-09","Indonesia",0.127,"2004",0.160692307692308
"716","2004-05-09","Mexico",0.051,"2004",0.0736923076923077
"717","2004-05-09","Philippines",0.053,"2004",0.0878846153846154
"718","2004-05-09","Singapore",0.138,"2004",0.160884615384615
"719","2004-05-09","Thailand",0,"2004",0
"720","2004-05-09","Venezuela",0.259,"2004",0.192211538461538
"721","2004-05-16","Argentina",0.036,"2004",0.0294807692307692
"722","2004-05-16","Bolivia",0.032,"2004",0.0281730769230769
"723","2004-05-16","Brazil",0.031,"2004",0.0457692307692308
"724","2004-05-16","India",0.037,"2004",0.0719615384615385
"725","2004-05-16","Indonesia",0.139,"2004",0.160692307692308
"726","2004-05-16","Mexico",0.06,"2004",0.0736923076923077
"727","2004-05-16","Philippines",0.056,"2004",0.0878846153846154
"728","2004-05-16","Singapore",0.12,"2004",0.160884615384615
"729","2004-05-16","Thailand",0,"2004",0
"730","2004-05-16","Venezuela",0.236,"2004",0.192211538461538
"731","2004-05-23","Argentina",0.036,"2004",0.0294807692307692
"732","2004-05-23","Bolivia",0.026,"2004",0.0281730769230769
"733","2004-05-23","Brazil",0.04,"2004",0.0457692307692308
"734","2004-05-23","India",0.029,"2004",0.0719615384615385
"735","2004-05-23","Indonesia",0.098,"2004",0.160692307692308
"736","2004-05-23","Mexico",0.114,"2004",0.0736923076923077
"737","2004-05-23","Philippines",0.055,"2004",0.0878846153846154
"738","2004-05-23","Singapore",0.161,"2004",0.160884615384615
"739","2004-05-23","Thailand",0,"2004",0
"740","2004-05-23","Venezuela",0.202,"2004",0.192211538461538
"741","2004-05-30","Argentina",0.039,"2004",0.0294807692307692
"742","2004-05-30","Bolivia",0.032,"2004",0.0281730769230769
"743","2004-05-30","Brazil",0.03,"2004",0.0457692307692308
"744","2004-05-30","India",0.037,"2004",0.0719615384615385
"745","2004-05-30","Indonesia",0.082,"2004",0.160692307692308
"746","2004-05-30","Mexico",0.071,"2004",0.0736923076923077
"747","2004-05-30","Philippines",0.056,"2004",0.0878846153846154
"748","2004-05-30","Singapore",0.164,"2004",0.160884615384615
"749","2004-05-30","Thailand",0,"2004",0
"750","2004-05-30","Venezuela",0.195,"2004",0.192211538461538
"751","2004-06-06","Argentina",0.036,"2004",0.0294807692307692
"752","2004-06-06","Bolivia",0.039,"2004",0.0281730769230769
"753","2004-06-06","Brazil",0.032,"2004",0.0457692307692308
"754","2004-06-06","India",0.04,"2004",0.0719615384615385
"755","2004-06-06","Indonesia",0.084,"2004",0.160692307692308
"756","2004-06-06","Mexico",0.06,"2004",0.0736923076923077
"757","2004-06-06","Philippines",0.054,"2004",0.0878846153846154
"758","2004-06-06","Singapore",0.137,"2004",0.160884615384615
"759","2004-06-06","Thailand",0,"2004",0
"760","2004-06-06","Venezuela",0.186,"2004",0.192211538461538
"761","2004-06-13","Argentina",0.029,"2004",0.0294807692307692
"762","2004-06-13","Bolivia",0.028,"2004",0.0281730769230769
"763","2004-06-13","Brazil",0.024,"2004",0.0457692307692308
"764","2004-06-13","India",0.04,"2004",0.0719615384615385
"765","2004-06-13","Indonesia",0.076,"2004",0.160692307692308
"766","2004-06-13","Mexico",0.073,"2004",0.0736923076923077
"767","2004-06-13","Philippines",0.058,"2004",0.0878846153846154
"768","2004-06-13","Singapore",0.132,"2004",0.160884615384615
"769","2004-06-13","Thailand",0,"2004",0
"770","2004-06-13","Venezuela",0.166,"2004",0.192211538461538
"771","2004-06-20","Argentina",0.027,"2004",0.0294807692307692
"772","2004-06-20","Bolivia",0.024,"2004",0.0281730769230769
"773","2004-06-20","Brazil",0.022,"2004",0.0457692307692308
